0.493037,-0.413793,0.69584,,,
0.906577,-0.217701,0.737968,,,
0.299312,-0.394768,0.969312,,,
0.488879,-0.157172,0.732678,,,
0.855935,-0.104258,0.814204,,,
0.479776,-0.321714,0.697501,,,
0.418614,0.0150849,0.824304,,,
0.714711,-0.0505657,0.764211,,,
0.903062,-0.202299,0.711189,,,
0.815827,-0.100843,0.818188,,,
0.209464,0.0325555,0.937756,,,
0.452467,-0.158171,0.708794,,,
0.276254,-0.0252117,0.992994,,,
0.340722,-0.150139,0.980461,,,
0.53371,-0.0637926,0.659657,,,
0.267071,-0.0811255,1.01553,,,
0.351775,-0.322552,0.934154,,,
0.349457,-0.234773,0.943207,,,
-0.0540196,-0.40653,1.12959,,,
-0.0139993,-0.350409,1.12978,,,
0.3566,-0.307594,0.947091,,,
0.334604,-0.354601,0.941167,,,
0.954744,-0.00800874,0.66299,,,
0.893636,-0.386324,0.687029,,,
0.961986,-0.389184,0.515957,,,
0.919489,-0.183835,0.669619,,,
0.97741,-0.0387799,0.653931,,,
0.997984,-0.265155,0.491334,,,
0.489679,-0.24708,0.690855,,,
0.953174,-0.16601,0.648092,,,
0.901348,-0.273655,0.68433,,,
0.618944,-0.155951,0.685384,,,
0.495118,0.0952578,0.764106,,,
0.472849,-0.391679,0.688577,,,
0.86342,-0.192884,0.832511,,,
0.971697,-0.239824,0.458265,,,
0.506077,-0.247688,0.73579,,,
0.263668,0.00411708,0.84918,,,
0.826186,-0.345159,0.451087,,,
1.23459,-0.445873,0.620969,,,
1.04102,-0.166471,0.495686,,,
0.913783,-0.319279,0.594354,,,
0.891894,-0.339971,0.516808,,,
0.918431,-0.0890227,0.698221,,,
0.879472,-0.364376,0.645858,,,
0.767722,-0.37735,0.755678,,,
0.928878,-0.0378557,0.686371,,,
0.91967,-0.0400532,0.706782,,,
0.473548,-0.239969,0.693924,,,
0.957989,-0.249468,0.621953,,,
0.34693,-0.280865,0.933827,,,
0.414203,-0.257478,0.826251,,,
0.351258,-0.234277,0.947163,,,
0.926681,-0.0632751,0.720477,,,
0.418843,-0.421434,0.806909,,,
0.353477,-0.330941,0.936661,,,
0.34746,-0.191592,0.948092,,,
0.541097,-0.0413329,0.71653,,,
1.04329,-0.0357796,0.541504,,,
0.962711,-0.0907502,0.639429,,,
0.412251,-0.32243,0.813203,,,
0.412964,-0.357275,0.809098,,,
0.78671,-0.39235,0.682762,,,
0.327714,-0.165085,0.961229,,,
0.478687,-0.104068,0.723476,,,
0.4859,-0.393623,0.691586,,,
0.505148,-0.222757,0.72601,,,
0.318594,0.0104905,0.769392,,,
0.488381,-0.151033,0.74082,,,
0.339359,-0.190015,0.9781,,,
0.476062,-0.165761,0.727645,,,
0.909631,-0.240844,0.734149,,,
0.492206,-0.38663,0.703358,,,
1.01124,-0.368512,0.465307,,,
0.905453,-0.218658,0.632443,,,
0.879879,-0.0380853,0.810843,,,
0.872341,-0.303648,0.803232,,,
0.352078,-0.412763,0.921697,,,
0.363316,-0.351833,0.950736,,,
0.477843,-0.347025,0.691676,,,
0.29123,-0.300446,0.97084,,,
0.343937,-0.190927,0.972962,,,
-0.281827,-0.226384,0.969864,,,
0.410626,-0.374278,0.802772,,,
0.483378,-0.178102,0.705781,,,
0.911463,-0.0308742,0.745249,,,
1.06358,-0.0914354,0.524632,,,
0.687059,-0.285025,1.16237,,,
0.479919,-0.330306,0.696292,,,
0.350207,-0.13672,0.988337,,,
0.476874,-0.329673,0.693601,,,
0.464523,-0.337602,0.689245,,,
0.352306,-0.265277,0.944923,,,
0.316041,-0.392614,0.959294,,,
0.483667,-0.348313,0.695992,,,
0.236492,0.0122325,1.00383,,,
0.474914,-0.107333,0.712189,,,
0.458841,-0.10984,0.70862,,,
0.484236,-0.257862,0.720149,,,
0.512502,-0.336878,0.730858,,,
0.472402,-0.273355,0.707472,,,
0.349102,-0.249097,0.981424,,,
0.307427,-0.0883105,1.00441,,,
0.870441,-0.0407291,0.806135,,,
0.475548,-0.321633,0.693887,,,
1.02597,-0.123686,0.557172,,,
0.641602,-0.0576027,0.65965,,,
0.797784,-0.364828,0.497553,,,
0.908683,-0.297768,0.608354,,,
1.09564,0.0642173,0.535565,,,
0.467338,-0.355412,0.68885,,,
0.894659,-0.0838695,0.727426,,,
0.442737,-0.116027,0.881842,,,
0.300154,0.00047255,0.815443,,,
0.353809,-0.235389,0.951284,,,
-0.223856,-0.0821735,1.06754,,,
0.348275,-0.296148,0.931676,,,
-0.00676478,-0.453001,1.13526,,,
-0.0733756,-0.298219,1.13009,,,
-0.296861,-0.176704,1.05974,,,
0.277022,-0.047546,0.986504,,,
0.376199,0.0202434,0.782392,,,
0.477405,-0.305909,0.706071,,,
0.485186,-0.233227,0.716353,,,
0.288979,-0.00048772,0.9196,,,
0.415935,-0.122124,0.944337,,,
0.845376,-0.00909832,0.853838,,,
0.403091,-0.32207,0.802012,,,
0.410763,-0.340445,0.808816,,,
0.813625,-0.0537461,0.824638,,,
0.349172,-0.143254,0.829951,,,
-0.177037,-0.159654,1.08163,,,
-0.076485,-0.4509,1.11246,,,
0.379831,0.023505,0.825095,,,
0.336542,-0.321468,0.946142,,,
-0.0505772,-0.254135,0.249674,,,
0.219605,0.000496762,0.756905,,,
0.400274,-0.139689,0.829734,,,
0.760306,-0.0904369,0.798106,,,
0.764293,-0.134976,0.780222,,,
1.00989,-0.319576,0.46207,,,
0.4907,-0.169659,0.739387,,,
0.842742,-0.232942,0.715125,,,
0.851403,0.0286456,0.847885,,,
0.353122,-0.312682,0.937625,,,
0.353236,-0.432132,0.920171,,,
0.832311,-0.145429,0.792691,,,
0.457953,-0.361333,0.680114,,,
0.592154,-0.25142,0.662131,,,
0.332207,-0.380008,0.928544,,,
0.35089,-0.289132,0.938255,,,
0.39858,-0.127867,0.99677,,,
0.844991,-0.409876,0.698626,,,
0.343536,-0.130146,0.951724,,,
0.485154,-0.21175,0.727526,,,
0.481692,-0.256678,0.709664,,,
0.350555,-0.322416,0.931179,,,
0.353886,-0.366417,0.930936,,,
0.481978,-0.150818,0.709583,,,
0.464445,-0.344412,0.663164,,,
0.334868,-0.186323,0.968763,,,
0.335422,-0.303586,0.949,,,
0.259573,-0.00112177,0.906454,,,
0.512091,-0.140989,0.763584,,,
0.478192,-0.312987,0.697373,,,
0.731868,-0.0053731,0.798253,,,
0.472232,-0.369712,0.669248,,,
0.44208,-0.339805,0.652138,,,
0.161477,-0.0943692,0.991698,,,
1.03062,0.0103306,0.58125,,,
1.03323,-0.224664,0.473055,,,
0.917984,-0.146676,0.650001,,,
0.48781,-0.122164,0.738969,,,
0.483011,-0.36636,0.695017,,,
0.416345,-0.242357,0.831408,,,
0.85059,-0.0451377,0.82089,,,
0.947285,-0.245725,0.594979,,,
0.332937,-0.270868,0.952452,,,
0.499533,-0.214981,0.713189,,,
0.342422,-0.376827,0.943009,,,
0.296662,-0.30353,0.987319,,,
0.426352,0.0206711,0.739192,,,
0.290835,-0.370166,0.963793,,,
0.818367,-0.148729,0.825427,,,
0.413737,-0.339634,0.81252,,,
0.477655,-0.241786,0.716162,,,
0.347248,-0.191774,0.947469,,,
0.300041,0.00471824,0.879985,,,
0.521077,-0.0941974,0.955675,,,
0.483691,-0.242072,0.722265,,,
0.345695,-0.192298,0.956489,,,
0.493826,-0.247156,0.694401,,,
0.458835,-0.210869,0.67992,,,
0.351485,-0.34151,0.943102,,,
0.511876,-0.0806519,0.729758,,,
0.995205,-0.303561,0.505855,,,
0.538513,-0.0620006,0.662533,,,
0.885349,-0.201939,0.67767,,,
0.888592,-0.375788,0.771048,,,
0.949495,-0.163213,0.597658,,,
0.883432,-0.399917,0.641353,,,
0.490603,-0.324965,0.688184,,,
0.929565,-0.281524,0.582519,,,
1.04554,-0.0346372,0.554024,,,
0.316142,-0.40549,1.00208,,,
0.152908,-0.132953,0.952871,,,
0.363692,-0.407098,0.941797,,,
0.110316,-0.0575362,1.06011,,,
-0.0514836,-0.293495,1.1321,,,
-0.0679411,-0.315334,1.11943,,,
-0.0254921,-0.109083,1.20865,,,
-0.282116,-0.335145,0.969556,,,
-0.289584,-0.292279,1.00025,,,
0.292716,-0.000634191,0.942892,,,
0.339166,-0.194618,0.932521,,,
-0.0672404,-0.176124,1.17065,,,
-0.0125969,-0.114737,1.21232,,,
0.365643,-0.427438,0.942733,,,
0.370476,-0.429992,0.950919,,,
0.351685,-0.28105,0.940992,,,
-0.0552736,-0.189107,1.17687,,,
-0.0677754,-0.255901,1.14635,,,
0.168594,-0.0913513,0.973324,,,
0.163238,-0.128052,0.992658,,,
0.340253,-0.15023,0.986769,,,
0.333904,-0.134255,0.983252,,,
-0.0713735,-0.432222,1.12726,,,
-0.275354,-0.17167,1.00598,,,
0.345879,-0.191756,0.945661,,,
0.349578,-0.18057,0.954529,,,
0.161536,-0.132813,0.961805,,,
-0.0713878,-0.480508,1.11251,,,
0.174211,-0.0270169,1.01792,,,
-0.296899,-0.232048,0.988564,,,
-0.0122402,-0.116727,1.20961,,,
0.349776,-0.127057,0.975056,,,
0.195775,-0.0341475,1.00073,,,
0.327726,-0.359278,0.918733,,,
0.343471,-0.193031,0.940437,,,
0.35126,-0.439449,0.914716,,,
0.155006,-0.131928,0.941177,,,
0.16827,-0.0485268,0.979808,,,
-0.0542558,-0.171982,1.18267,,,
-0.278256,-0.151685,1.01806,,,
-0.27975,-0.318576,0.983541,,,
-0.074366,-0.407284,1.10042,,,
0.210999,0.0344716,0.946622,,,
0.841277,-0.176275,0.73786,,,
0.485321,-0.0793066,0.624167,,,
0.956009,-0.114512,0.6091,,,
0.840149,-0.072164,0.838282,,,
0.751454,-0.127085,0.786556,,,
0.479437,-0.28881,0.702437,,,
1.03203,-0.0974911,0.539445,,,
0.692626,-0.169395,0.741281,,,
0.744453,-0.215541,0.766563,,,
0.893175,-0.153968,0.701939,,,
0.348209,-0.128941,0.961365,,,
0.74178,-0.194494,0.76826,,,
0.953053,-0.210402,0.60278,,,
-0.0559346,-0.320354,1.16299,,,
-0.0730289,-0.340784,1.11371,,,
0.886266,-0.155913,0.711436,,,
0.83734,-0.0857954,0.806233,,,
0.480127,-0.348651,0.701431,,,
0.345851,-0.307801,0.959815,,,
0.439077,-0.138767,0.695565,,,
0.273437,-0.0070126,0.872286,,,
0.299759,0.00176319,0.874442,,,
0.491052,-0.292824,0.693951,,,
0.335474,-0.320378,0.948835,,,
0.485187,-0.197167,0.722303,,,
0.484345,-0.34831,0.696291,,,
1.45134,-0.342196,1.45524,,,
0.514144,-0.066677,0.714495,,,
0.264943,-0.0587536,0.962949,,,
0.360484,-0.439086,0.944929,,,
0.465933,-0.157694,0.743549,,,
0.336735,-0.256227,0.962378,,,
0.301056,-0.101641,0.988672,,,
0.464777,-0.329058,0.690445,,,
0.456194,-0.181635,0.707948,,,
0.225942,0.0131199,0.995305,,,
0.474561,-0.3743,0.670628,,,
0.350001,-0.323396,0.942712,,,
0.889655,-0.0598314,0.784206,,,
0.478261,-0.19845,0.723563,,,
0.479077,-0.313906,0.706003,,,
0.943069,-0.0954465,0.656314,,,
0.490024,-0.196473,0.726614,,,
0.478579,-0.304949,0.69918,,,
0.540567,-0.0402849,0.714707,,,
0.554841,-0.0392102,0.691451,,,
0.491028,-0.162528,0.716297,,,
0.271547,-0.00326471,0.785858,,,
0.242994,0.00323626,0.906237,,,
0.502169,-0.0957356,0.74473,,,
0.301033,0.0105316,0.805865,,,
0.348658,-0.346923,0.924223,,,
0.249194,0.00671612,0.864838,,,
0.305748,0.00942516,0.892204,,,
0.18573,-0.0394153,1.00925,,,
0.334031,-0.265269,0.954778,,,
0.352148,-0.367896,0.94043,,,
0.282851,0.0107163,0.846022,,,
0.300233,-0.360266,0.95621,,,
0.466625,-0.219421,0.710158,,,
0.788536,-0.273174,0.975547,,,
0.426852,-0.307059,0.83355,,,
0.48257,-0.392833,0.669138,,,
0.315808,-0.000494819,0.777992,,,
0.353973,-0.142679,0.83732,,,
0.267032,-0.00163218,0.857769,,,
0.267968,0.0167986,0.76923,,,
0.480176,-0.362922,0.68144,,,
0.409118,-0.201011,0.828024,,,
0.350557,-0.202742,0.951757,,,
0.358626,0.0453969,0.823841,,,
0.478848,-0.279708,0.70342,,,
0.439922,-0.11747,0.805763,,,
0.875581,0.0106954,0.803244,,,
0.350141,-0.357456,0.926049,,,
-0.00735262,-0.438456,1.146,,,
-0.0523914,-0.166258,1.17629,,,
-0.0729135,-0.348684,1.09734,,,
-0.0524304,-0.346912,1.11921,,,
0.268423,-0.0828248,1.01374,,,
0.426339,-0.307598,0.833344,,,
0.887214,-0.0357622,0.787195,,,
1.00918,-0.311987,0.485513,,,
0.996528,-0.376432,0.50442,,,
0.908744,-0.414621,0.540677,,,
0.405552,-0.258868,0.81515,,,
0.846544,-0.2884,0.681943,,,
1.0833,0.06052,0.532147,,,
0.285246,0.00508805,0.807073,,,
0.490531,-0.414268,0.700396,,,
0.792526,-0.433611,0.758719,,,
0.483145,-0.134827,0.739387,,,
0.79566,-0.105769,0.804786,,,
0.980312,-0.237655,0.547836,,,
0.476762,-0.338319,0.692029,,,
-0.298426,-0.132499,1.07595,,,
-0.0521833,-0.347042,1.11819,,,
-0.275345,-0.152486,1.01115,,,
-0.0121071,-0.371181,1.05316,,,
-0.176261,-0.377206,1.04174,,,
0.304571,-0.0985691,1.01627,,,
-0.0763498,-0.468585,1.10271,,,
-0.291404,-0.217542,0.973113,,,
0.212995,0.0259896,0.916446,,,
-0.25202,-0.08001,1.04583,,,
-0.293081,-0.144564,1.00083,,,
-0.0326576,-0.299182,0.652274,,,
-0.0599583,-0.174753,1.32988,,,
-0.0308594,-0.363647,1.19704,,,
0.271513,-0.0826413,1.01685,,,
-0.287459,-0.302098,1.00975,,,
-0.0167472,-0.366517,1.07735,,,
-0.174803,-0.347815,1.04329,,,
0.198816,0.0376643,0.938821,,,
0.103469,0.0409293,0.926275,,,
0.162087,-0.0336378,1.01233,,,
0.117973,0.0393976,0.919877,,,
-0.173534,-0.346549,1.0335,,,
-0.110726,-0.100297,1.12139,,,
0.217318,0.0222119,0.844168,,,
0.222303,0.026861,0.861682,,,
0.346814,-0.192327,0.959792,,,
-0.275623,-0.165415,1.00824,,,
0.0344072,-0.0567973,1.58245,,,
0.174792,0.0262594,0.984299,,,
0.252032,-0.0439001,1.02872,,,
0.339497,-0.32804,0.950429,,,
0.340814,-0.182045,0.94942,,,
0.178299,-0.0842527,1.01492,,,
0.346458,-0.273602,0.944366,,,
0.290812,0.000579843,0.894452,,,
0.286266,0.0113603,0.858592,,,
0.355436,-0.444458,0.96293,,,
0.325683,-0.135745,0.926124,,,
0.344608,-0.147825,0.943002,,,
0.158116,-0.0358577,1.07544,,,
0.170681,-0.0458283,0.993128,,,
0.50239,-0.202397,0.744036,,,
0.349701,-0.293582,0.973442,,,
0.334921,-0.227686,0.963503,,,
0.351979,-0.136294,0.993436,,,
0.343823,-0.148699,0.993278,,,
0.250057,-0.407716,0.979443,,,
0.367682,-0.141243,0.926626,,,
0.425767,-0.21931,0.846205,,,
0.367309,-0.140393,0.929326,,,
0.359745,-0.125868,0.994112,,,
0.341571,-0.424661,0.945983,,,
0.473716,-0.248814,0.703624,,,
0.248595,0.01418,0.882151,,,
0.247324,-0.0472911,1.02491,,,
0.169557,-0.0817895,1.00242,,,
0.172192,0.0309965,0.984482,,,
0.355824,0.0215946,0.745101,,,
0.572496,-0.322968,0.764493,,,
0.352225,-0.305937,0.938218,,,
0.299341,0.00383696,0.791968,,,
0.469094,-0.29644,0.699772,,,
0.481493,-0.124208,0.73356,,,
0.39078,-0.194174,0.806552,,,
0.351002,-0.367317,0.93861,,,
0.333534,-0.372711,0.937005,,,
0.471228,-0.231647,0.6866,,,
0.310574,0.00647005,0.865021,,,
0.311359,0.0135803,0.90718,,,
0.485751,-0.211071,0.72054,,,
0.410849,0.00854716,0.812805,,,
0.487768,-0.217932,0.721049,,,
0.403051,-0.379575,0.792173,,,
0.460702,-0.33729,0.686357,,,
0.491541,-0.182621,0.730033,,,
0.417398,-0.227369,0.834893,,,
0.29859,-0.0965611,1.00028,,,
0.476038,-0.185926,0.724963,,,
0.479853,-0.263748,0.706541,,,
0.312434,0.0110452,0.837997,,,
0.483769,-0.240939,0.714076,,,
0.97094,-0.0412104,0.557611,,,
0.833382,-0.392088,0.722776,,,
0.936098,-0.168144,0.641961,,,
0.346212,-0.411052,0.910722,,,
0.349356,-0.449192,0.910672,,,
0.840553,-0.29671,0.742555,,,
-0.055111,-0.30985,1.1542,,,
-0.0755392,-0.411196,1.12033,,,
-0.0747683,-0.417216,1.10666,,,
-0.0749171,-0.353831,1.13498,,,
-0.177135,-0.312561,1.04122,,,
0.162489,-0.0912405,0.992518,,,
0.333225,-0.263288,0.949578,,,
0.352066,-0.417923,0.932405,,,
0.356886,-0.429153,0.971045,,,
0.339912,-0.438302,0.934039,,,
0.307193,-0.102359,1.00283,,,
-0.0746552,-0.316651,1.13959,,,
-0.0726312,-0.211665,1.15245,,,
-0.05136,-0.211287,1.16216,,,
-0.0735749,-0.206307,1.16117,,,
-0.0686408,-0.219544,1.16856,,,
-0.0161893,-0.388913,1.14159,,,
-0.0745128,-0.289528,1.15448,,,
-0.171286,-0.159053,1.07657,,,
0.350034,-0.312756,0.932322,,,
0.266136,-0.0398445,0.971416,,,
0.336254,-0.448234,0.885913,,,
0.255151,-0.0598474,1.05407,,,
-0.00569823,-0.289041,1.22794,,,
-0.219682,-0.0827311,1.07571,,,
0.292538,0.0161331,0.867587,,,
-0.00968875,-0.340949,1.2236,,,
-0.0957097,-0.160885,1.18297,,,
0.175524,-0.0336712,0.850665,,,
0.247044,-0.0597478,1.03106,,,
-0.108871,-0.113921,1.03507,,,
0.322831,-0.446235,0.897485,,,
-0.242707,-0.0740714,1.09974,,,
-0.00594812,-0.283075,1.15252,,,
0.0696722,-0.0206659,1.14672,,,
-0.184716,-0.0818816,1.13965,,,
0.179727,-0.0289982,1.00005,,,
-0.151635,-0.0776383,1.07463,,,
-0.0517484,-0.33068,1.05906,,,
0.328866,-0.403076,1.00202,,,
0.319157,0.0115498,0.865488,,,
-0.0841297,-0.101545,1.16754,,,
0.276302,-0.0391435,1.01276,,,
0.283996,-0.0558975,1.01048,,,
-0.266846,-0.213037,0.970522,,,
-0.0498215,-0.425059,0.925438,,,
0.333067,-0.234812,0.953946,,,
-0.159872,-0.161961,1.08811,,,
0.047019,-0.0628291,1.1636,,,
0.0175763,-0.100331,1.19744,,,
-0.0249835,-0.282964,0.49114,,,
-0.295479,-0.185922,0.991679,,,
0.0940933,-0.0705259,1.03721,,,
-0.0286272,-0.272076,0.495121,,,
-0.279356,-0.239148,1.00096,,,
-0.00706199,-0.443652,1.16712,,,
-0.272481,-0.209046,0.988222,,,
0.216571,-0.382852,0.883449,,,
0.327898,-0.0814421,1.06302,,,
0.496353,-0.097606,0.748877,,,
0.420808,0.00120989,0.821464,,,
0.341701,-0.431577,0.937143,,,
0.514073,-0.165689,0.752132,,,
0.303926,-0.332019,0.988309,,,
0.363738,-0.141125,0.899847,,,
0.479913,-0.411471,0.691683,,,
-0.27801,-0.432414,0.953619,,,
-0.170739,-0.187389,1.08234,,,
0.198649,-0.106534,1.14779,,,
-0.307873,-0.0592408,1.09854,,,
0.268224,-0.36155,0.921078,,,
-0.197263,-0.0892377,1.06773,,,
0.352491,-0.129677,1.00845,,,
0.299004,-0.359631,0.866742,,,
0.338321,-0.39041,0.909055,,,
-0.165961,-0.159688,1.12408,,,
-0.159213,-0.0791091,1.06874,,,
-0.0495219,-0.259937,1.10549,,,
-0.190789,-0.0850722,1.1152,,,
-0.0487726,-0.262746,1.03534,,,
-0.224269,-0.0821664,1.07594,,,
0.349363,-0.319444,1.11929,,,
0.283283,-0.29441,0.951942,,,
0.206854,-0.307853,0.681692,,,
-0.0722335,-0.164372,1.23006,,,
0.327325,-0.360226,0.904688,,,
0.259346,0.0114424,0.861392,,,
-0.0248747,-0.273275,0.490873,,,
0.190221,-0.320159,0.638997,,,
-0.231248,-0.0916559,0.997813,,,
0.0698257,-0.0212483,1.14304,,,
0.200707,-0.250895,0.672243,,,
0.153336,-0.0361465,0.992817,,,
-0.0488638,-0.187758,1.07871,,,
-0.271488,-0.18411,0.99023,,,
-0.198339,-0.134112,1.23648,,,
0.315755,-0.108725,1.01628,,,
0.0713884,-0.0190791,1.14773,,,
-0.28184,-0.151236,1.01109,,,
0.248019,-0.29833,1.01013,,,
0.343127,-0.396073,0.919292,,,
-0.0703197,-0.430213,1.11525,,,
-0.0509004,-0.175935,1.1764,,,
-0.0754036,-0.399763,1.12125,,,
-0.0511888,-0.245785,1.15026,,,
-0.0460725,-0.290345,0.883267,,,
-0.0509562,-0.205063,1.16759,,,
-0.00875184,-0.393101,1.13913,,,
0.36219,-0.280826,0.96059,,,
-0.0766362,-0.498593,1.10007,,,
0.347331,-0.429417,0.910196,,,
0.362304,-0.249513,0.964555,,,
0.339715,-0.278775,0.958867,,,
0.637031,-0.372839,1.08528,,,
0.422644,-0.123328,0.83707,,,
0.406727,-0.12733,0.928934,,,
0.373216,-0.0634117,1.16516,,,
0.164499,-0.128171,0.99982,,,
0.479094,-0.206865,0.697632,,,
0.510183,-0.317001,0.723401,,,
0.474282,-0.279486,0.689795,,,
0.347776,-0.306411,0.941845,,,
0.261252,0.0137168,0.872023,,,
0.491562,-0.203076,0.726729,,,
0.472949,-0.107694,0.828966,,,
0.331242,-0.44535,0.921124,,,
0.509406,-0.0935121,0.765886,,,
0.468076,-0.295541,0.691403,,,
0.477636,-0.233436,0.717188,,,
0.498026,-0.114069,0.757142,,,
0.489214,-0.145277,0.742713,,,
0.489798,-0.101341,0.782674,,,
0.489952,-0.171232,0.70576,,,
0.186317,-0.0186927,1.0452,,,
0.345925,-0.181147,0.959264,,,
0.478388,-0.322977,0.677907,,,
0.487417,-0.133979,0.743467,,,
0.469596,-0.108228,0.849088,,,
