-0.468419,-0.298412,1.61841,,
0.44238,-0.192691,0.97256,,
-0.362287,-0.119562,1.66642,,
0.262554,-0.65966,2.76947,,
0.566596,-0.93705,2.7381,,
0.413536,-0.672636,1.04469,,
0.336101,-0.671413,2.78535,,
0.441136,-0.668237,0.998064,,
-0.0915497,-0.805102,1.81114,,
0.20264,-0.212553,1.02705,,
0.215139,-0.209228,1.06315,,
0.550117,-1.06127,2.53778,,
0.301589,-0.354277,1.16944,,
0.225791,-0.209575,1.05569,,
0.391366,-0.748651,1.06726,,
0.411935,-0.7221,1.06423,,
0.198839,-0.221716,1.0104,,
0.62871,-0.834544,2.55186,,
0.32458,-0.394554,1.21081,,
-0.32404,-0.230921,1.52582,,
0.472465,-0.667115,1.01,,
0.211713,-0.213241,1.02812,,
0.326168,-0.339264,1.21878,,
0.432045,-0.687425,1.03494,,
0.450143,-0.672687,1.02705,,
-0.521195,-0.170409,1.59607,,
-0.820441,-0.312905,1.52392,,
-0.801217,-0.316439,1.5086,,
-0.523375,-0.30697,1.5785,,
-0.781581,-0.393033,1.50333,,
-0.32398,-0.231084,1.54874,,
-0.539786,-0.29407,1.58958,,
-0.641382,-0.287871,1.53147,,
0.328829,-0.634747,2.74544,,
0.338531,-0.48037,2.84395,,
-0.80617,-0.208521,1.46064,,
-0.0543899,-0.861507,1.82213,,
-0.466634,-0.31697,1.57876,,
-0.807581,-0.388443,1.50849,,
0.440387,-0.753624,1.02934,,
0.309723,-0.62625,0.810467,,
0.292979,-0.258768,0.95276,,
-0.342816,-0.191203,1.57773,,
0.217845,-0.306151,0.831645,,
0.464744,-0.731999,1.00162,,
0.568194,-0.690321,1.1194,,
0.266519,-0.438707,1.22256,,
0.767073,-0.742975,1.30319,,
0.339813,-0.433719,1.23684,,
0.306222,-0.232723,1.132,,
0.416825,-0.66021,0.981244,,
0.333778,-0.236924,1.24176,,
0.381401,-0.683507,1.04263,,
-0.095274,-0.797761,1.79736,,
0.402341,-0.688568,1.04741,,
0.435978,-0.688246,1.04142,,
0.480686,-0.171924,1.01991,,
0.263949,-0.204277,1.27273,,
0.469946,-0.723712,1.00517,,
0.679889,-1.07,2.64898,,
0.26276,-0.659048,2.76121,,
0.388429,-0.754324,1.05487,,
0.684806,-0.850404,2.70732,,
0.195647,-0.225068,1.00331,,
-0.326989,-0.298819,1.60288,,
0.329944,-0.235682,1.02369,,
0.328464,-0.246114,1.23025,,
0.405188,-0.691472,1.07338,,
0.320689,-0.442283,1.19178,,
-0.769745,-0.226995,1.48632,,
-0.779498,-0.340102,1.48208,,
-0.0311542,-0.769843,1.8875,,
-0.76543,-0.35141,1.44533,,
-0.431161,-0.10269,1.61668,,
-0.759311,-0.357415,1.45456,,
-0.461653,-0.312803,1.64611,,
-0.80017,-0.411121,1.4523,,
0.308769,-0.341121,2.69025,,
0.426326,-0.740524,1.09177,,
0.452289,-0.686016,1.0255,,
0.396597,-0.719502,1.08006,,
0.0291567,-0.128802,2.04526,,
0.303788,-0.233672,1.13069,,
0.453777,-0.664698,0.943437,,
0.291305,-0.273288,1.30497,,
0.429127,-0.668833,1.02961,,
0.330148,-0.2288,1.22318,,
0.419919,-0.674761,1.05323,,
0.539433,-0.689771,1.07348,,
0.203894,-0.226798,1.00839,,
0.323118,-0.446785,1.19509,,
0.465207,-0.19656,1.00231,,
0.448668,-0.674738,1.01038,,
-0.333038,-0.288398,1.56935,,
0.479219,-0.729152,0.991244,,
0.31448,-0.499258,2.69907,,
0.41704,-0.741993,1.04869,,
0.35437,-0.225577,1.04071,,
0.401594,-0.741439,1.07077,,
0.517058,-0.720964,0.957095,,
0.470431,-0.733972,0.977764,,
0.43156,-0.179895,0.967122,,
0.432064,-0.180276,0.967818,,
0.0361577,-0.121122,2.06261,,
0.323528,-0.339332,1.21572,,
-0.781564,-0.341774,1.46428,,
-0.459318,-0.306932,1.58147,,
-0.517354,-0.223137,1.6297,,
0.29196,-0.27275,1.30674,,
0.40216,-0.754644,1.05403,,
0.264128,-0.231088,1.10115,,
0.597131,-0.913486,2.59256,,
0.660829,-0.821954,2.605,,
0.385331,-0.677186,1.50395,,
0.185309,-0.245925,0.977367,,
0.276039,-0.432506,1.2421,,
0.297707,-0.622589,0.795789,,
0.415999,-0.690955,1.05334,,
0.195541,-0.163561,1.10273,,
0.410789,-0.713862,1.04502,,
0.206734,-0.223582,1.01789,,
0.275844,-0.219793,1.29063,,
0.277488,-0.219405,1.29697,,
-0.808946,-0.154,1.52014,,
-0.76438,-0.134503,1.50176,,
-0.507232,-0.314671,1.58267,,
-0.882702,-0.250197,1.58209,,
-0.715474,-0.12609,1.54019,,
-0.774665,-0.174525,1.43464,,
-0.517755,-0.244923,1.5999,,
0.30523,-0.207032,1.18439,,
0.33823,-0.631885,0.840692,,
0.523856,-0.687707,1.06554,,
0.449663,-0.673931,1.03706,,
0.301497,-0.249918,1.02371,,
0.386234,-0.675287,1.07157,,
0.320543,-0.384346,1.20828,,
0.412345,-0.693019,1.06116,,
0.505083,-0.900675,2.70135,,
0.433974,-0.731959,1.03804,,
-0.0532822,-0.799478,1.84685,,
0.0327357,-0.03121,2.08796,,
0.400648,-0.688716,1.07184,,
0.270697,-0.3469,1.24529,,
0.398721,-0.700648,1.06704,,
0.325533,-0.317961,1.21921,,
0.159505,-0.60939,0.961999,,
0.379713,0.129557,2.91142,,
0.652127,-0.931083,2.71448,,
0.25045,-0.600525,2.76207,,
0.345808,-0.0814523,2.795,,
0.321655,-0.438692,1.19512,,
0.58813,-0.998418,2.65373,,
0.414001,-0.689359,1.0519,,
0.207426,-0.222998,1.01568,,
0.260595,-0.23302,1.26011,,
0.391197,-0.749428,1.06473,,
0.392428,-0.759281,1.05802,,
0.398132,-0.765269,1.07397,,
0.6058,-0.918811,2.62628,,
0.488272,-0.664026,0.990933,,
0.475014,-0.667348,1.01797,,
0.423894,-0.752659,1.04286,,
0.486892,-0.667673,0.964138,,
0.443109,-0.676905,1.03566,,
0.454289,-0.672837,1.0136,,
0.507867,-0.681381,1.04331,,
0.425272,-0.770722,1.02913,,
0.263316,-0.547894,2.76536,,
0.525022,-0.683242,1.03981,,
0.451559,-0.684961,1.01858,,
0.417731,-0.669472,1.02539,,
-0.46686,-0.255629,1.59696,,
0.0341868,-0.121296,2.06977,,
-0.087941,-0.892308,1.75308,,
-0.707659,-0.0790073,1.44668,,
0.466557,-0.669018,0.993213,,
0.279571,-0.191584,1.31192,,
-0.771413,-0.133616,1.46772,,
0.43201,-0.179908,0.967974,,
-0.347225,-0.139943,1.57134,,
0.569345,-0.694041,1.13129,,
0.275356,-0.220071,1.28904,,
0.132085,0.114811,3.14422,,
-0.714019,-0.176234,1.51887,,
-0.0313247,-0.907226,1.85365,,
-0.78858,-0.0890692,1.48654,,
-0.647731,-0.250227,1.52426,,
-0.760703,-0.364926,1.4484,,
-0.46612,-0.152741,1.44175,,
-0.79516,-0.316689,1.49346,,
0.643576,-0.927323,2.69137,,
-0.567253,-0.174272,1.57193,,
-0.666582,-0.26824,1.50529,,
-0.854095,-0.314204,1.55862,,
0.629381,-0.88776,2.65544,,
-0.745415,-0.30049,1.48873,,
-0.332883,-0.19882,1.55002,,
-0.519176,-0.0735436,1.68618,,
-0.690336,-0.254245,1.55974,,
-0.719457,-0.153405,1.67325,,
-0.800287,-0.162993,1.48617,,
0.494018,-0.663077,0.9812,,
0.507231,-0.663043,0.980971,,
0.264235,-0.556256,2.7583,,
0.468535,-0.655213,0.950235,,
0.435227,-0.672114,1.03135,,
0.331245,-0.230369,1.07969,,
0.518746,-0.689073,1.11808,,
0.450976,-0.67496,1.03728,,
-0.364497,-0.103296,1.58611,,
0.284207,-0.64223,1.25595,,
0.3302,-0.230481,1.07986,,
0.407653,-0.736274,1.06004,,
-0.813748,-0.151778,1.52714,,
0.549257,-0.041096,1.96685,,
0.409502,-0.706709,1.08032,,
0.413419,-0.755109,1.06835,,
-0.76006,-0.397462,1.44207,,
0.370949,-0.212786,1.07503,,
0.342901,-0.651117,1.3774,,
0.270649,-0.563938,2.85928,,
-0.0662058,-0.88028,1.78504,,
-0.317308,-0.1662,1.37446,,
0.439234,-0.685251,1.0102,,
0.510635,-0.667835,1.00305,,
0.494475,-0.664128,0.985587,,
0.251635,-0.439429,1.18361,,
0.47701,-0.688409,1.02407,,
0.476583,-0.669931,1.02262,,
0.482607,-0.668167,0.969075,,
0.274888,-0.214489,1.13739,,
0.0334479,0.0444506,2.0919,,
0.29484,-0.238977,1.11557,,
-0.835877,-0.306766,1.55935,,
-0.772355,-0.384178,1.47562,,
0.308524,-0.644747,1.29169,,
0.389278,-0.765592,1.05974,,
0.246051,-0.247157,1.05939,,
0.289887,-0.615373,0.759664,,
0.0788947,-0.56252,0.509424,,
0.235578,-0.321618,1.02728,,
0.407568,-0.723121,1.09637,,
0.344399,-0.11971,2.83966,,
0.38286,-0.241203,0.903613,,
0.261732,-0.277742,0.908235,,
0.320076,-0.636379,1.15459,,
-0.032618,-0.915195,1.88953,,
0.428268,-0.684399,1.07508,,
0.287766,-0.435009,1.27192,,
0.401659,-0.728609,1.04779,,
-0.0640218,-0.764567,1.81461,,
0.0349451,-0.0307701,2.10369,,
0.256978,-0.598067,2.78179,,
0.476843,-0.66631,0.962198,,
0.525103,-0.668508,1.0059,,
0.405719,-0.73617,1.05992,,
0.449672,0.365936,-2.07697,,
1.07466,-0.0273771,-1.64849,,
0.809862,0.724856,-1.10846,,
0.359415,0.813886,-1.57923,,
0.920188,0.670146,-0.884424,,
0.851781,0.709249,-1.5621,,
1.17486,0.467636,-0.601213,,
1.01583,0.725742,-1.46288,,
0.88635,0.704995,-1.52224,,
0.432082,0.768377,-1.17059,,
1.56079,0.451894,-1.15464,,
0.491633,0.649029,-1.36913,,
0.313634,0.723683,-1.58587,,
0.678375,0.64448,-1.17201,,
0.743609,0.723814,-1.09243,,
0.871021,0.83612,-1.39387,,
0.970222,0.562933,-0.914596,,
1.1948,0.635373,-0.659552,,
0.874067,0.643787,-1.10323,,
0.876336,0.648528,-1.10525,,
0.344376,0.789178,-1.52941,,
1.32463,0.241615,-1.58882,,
1.13531,0.559159,-0.633208,,
1.25334,0.520441,-0.642011,,
0.78585,0.605242,-0.981672,,
1.92822,0.0781608,-1.03812,,
1.09646,0.668566,-1.25873,,
0.671027,0.72477,-1.17157,,
0.875227,0.692513,-1.50602,,
0.727216,0.653895,-1.26005,,
0.965817,0.672697,-0.859928,,
1.26038,0.216415,-1.51125,,
0.802792,0.731541,-1.63891,,
0.830677,0.671966,-0.947555,,
1.15506,0.489685,-0.503576,,
1.78635,0.40949,-0.850497,,
1.25363,-0.0260207,-1.70464,,
0.683388,0.736291,-1.16976,,
0.329841,0.787421,-1.29805,,
0.896218,0.690702,-1.48347,,
0.611619,0.773354,-1.82691,,
0.487252,0.670622,-1.25439,,
0.787846,0.714524,-0.998547,,
0.889578,0.673673,-0.917903,,
1.62785,0.518264,-0.691362,,
0.84147,0.779687,-1.71697,,
1.11085,-0.104959,-1.20399,,
1.58817,-0.0700396,-1.53317,,
1.55713,-0.16976,-1.73012,,
0.797054,0.651533,-0.945637,,
1.69203,0.578165,-0.541626,,
0.555208,0.733635,-1.30899,,
-0.293612,0.377234,-2.00359,,
0.331422,0.960617,-2.00166,,
0.105596,0.975531,-1.98921,,
0.417652,0.326056,-1.99979,,
0.702114,0.299715,-2.24245,,
0.694284,0.834802,-1.65274,,
0.59105,0.842128,-1.6946,,
0.724638,0.305017,-2.21009,,
0.755978,0.791047,-1.7858,,
0.954598,0.748922,-0.989306,,
0.825593,0.70948,-1.57693,,
0.574426,0.68202,-1.42725,,
1.5473,-0.0566947,-1.58888,,
0.817835,0.386974,-2.35046,,
0.740928,0.739525,-1.68859,,
1.85482,0.182013,-0.80175,,
-0.938938,0.216924,-1.3634,,
-0.967195,0.0910102,-1.31529,,
-1.047,-0.193372,-1.21241,,
0.527061,0.6635,-1.64012,,
-0.108891,0.733844,-1.20214,,
1.02057,0.601261,-1.05387,,
0.669914,0.634275,-1.16045,,
0.21499,0.91243,-1.64748,,
0.44602,0.857541,-1.97087,,
0.101456,0.864,-1.5072,,
0.0795544,1.02721,-2.21676,,
0.569288,0.718343,-1.28294,,
1.25314,1.03021,-1.32021,,
0.615555,0.736735,-1.27939,,
0.343309,0.941089,-2.23018,,
-0.322865,0.891133,-1.86751,,
-0.719274,0.655704,-1.4996,,
-0.821565,0.670928,-1.45179,,
1.20198,0.529018,-0.538315,,
1.20199,0.537261,-0.958978,,
0.949215,0.6655,-1.35546,,
0.486691,0.888135,-1.48451,,
-0.525579,0.448635,-1.10271,,
-0.643694,0.644873,-1.51836,,
-0.839332,0.289535,-1.60867,,
-1.4458,0.0369346,-1.00272,,
-1.54893,0.323072,-0.705781,,
0.507486,0.770461,-1.39444,,
0.469611,0.619846,-1.34704,,
0.63262,0.660217,-1.41998,,
0.880118,0.849375,-2.58956,,
0.446426,0.764914,-1.76309,,
1.06694,-0.0151863,-1.72767,,
-0.1425,0.794856,-1.24748,,
0.896864,0.69296,-0.929375,,
0.396273,0.736997,-1.79332,,
0.30992,0.523721,-2.37854,,
0.196658,0.976866,-1.91897,,
0.667225,0.714446,-1.14384,,
0.363788,0.645994,-1.03875,,
0.357866,0.804387,-1.57279,,
0.889673,0.727163,-1.57546,,
0.958751,0.590529,-1.14317,,
0.770916,0.720568,-1.63211,,
0.862877,0.729138,-1.11433,,
-0.232636,0.529598,-1.45814,,
0.745076,0.746717,-1.69849,,
0.103701,0.917638,-2.04982,,
0.426231,0.758259,-1.45125,,
0.797178,0.696846,-1.56712,,
0.618974,0.777293,-1.83585,,
0.797533,0.754349,-1.69028,,
1.00993,0.0362814,-1.92124,,
0.500357,0.423877,-2.30015,,
-0.355399,0.800865,-1.97922,,
0.383513,0.895278,-1.62323,,
0.360084,0.796721,-1.29209,,
0.742045,0.73759,-1.68572,,
0.99804,0.0242571,-1.88802,,
0.588793,0.243163,-1.80792,,
1.17567,0.0104151,-1.90349,,
0.532527,0.658035,-1.20889,,
0.774256,0.754402,-1.19523,,
0.888647,0.895261,-1.923,,
0.892516,0.615777,-0.981009,,
0.814705,0.769324,-1.71747,,
0.933156,0.70849,-1.49228,,
0.824582,0.70592,-1.5696,,
0.642336,0.753688,-1.5785,,
0.80303,0.714557,-1.03554,,
0.693703,0.311107,-2.11929,,
0.853456,0.692313,-1.51977,,
0.4273,0.818712,-1.56721,,
0.699208,0.29577,-2.22043,,
1.2404,0.465404,-1.44216,,
1.52979,0.403029,-1.14027,,
1.37652,0.543496,-0.749802,,
0.639285,0.577749,-1.9275,,
0.975288,0.749659,-1.55715,,
-0.565574,0.496582,-1.24034,,
-0.658574,0.176956,-1.71671,,
0.414041,0.118489,-1.46731,,
-0.0490698,0.949387,-2.02954,,
0.428485,0.828286,-1.57618,,
0.0630501,0.953656,-2.0075,,
0.875612,0.693115,-0.960986,,
0.165546,0.863023,-1.54457,,
0.639653,0.701004,-0.9167,,
0.261523,0.818735,-1.63244,,
1.24554,0.541651,-1.48042,,
-0.94794,0.593702,-1.2336,,
-0.0727118,0.946052,-1.4929,,
0.40739,0.800138,-1.52221,,
0.878202,0.668057,-0.901419,,
0.45209,0.7829,-1.79331,,
0.838255,0.676758,-0.954848,,
0.344289,0.941909,-2.23115,,
0.0643842,0.803165,-1.35792,,
-0.366475,0.711078,-1.8242,,
0.854549,0.682008,-0.937645,,
-0.374825,0.36369,-2.00348,,
1.04239,0.751325,-1.49796,,
0.895876,0.645847,-0.867584,,
1.03715,0.0192614,-1.90699,,
1.04217,0.652336,-0.794303,,
0.909863,0.68759,-1.45922,,
0.979963,0.0475024,-1.88938,,
1.22161,0.478717,-1.4116,,
0.794497,0.682313,-0.975783,,
0.674195,0.632515,-1.16886,,
0.224271,0.956586,-2.15765,,
0.347333,0.828561,-1.52498,,
1.67974,0.534085,-0.549474,,
1.04903,0.568628,-1.09135,,
1.27662,0.582004,-1.03196,,
0.373361,0.719157,-1.52112,,
0.938595,0.64765,-0.833842,,
0.224054,0.833577,-1.55565,,
-0.305199,0.861008,-2.05597,,
0.319565,0.834042,-1.71581,,
0.65307,0.727436,-1.26131,,
0.693979,0.729938,-1.69307,,
0.463922,0.791283,-1.3472,,
0.196615,0.967891,-1.9043,,
-0.258834,0.837344,-1.2605,,
0.603833,0.695728,-2.36344,,
0.364967,0.723578,-1.47601,,
0.531377,0.777249,-1.38988,,
0.663336,0.719044,-1.68521,,
0.97855,0.628022,-0.852546,,
0.830095,0.693567,-1.04825,,
1.07254,0.697337,-1.29249,,
0.588022,0.570113,-1.14587,,
0.50031,0.772372,-1.80818,,
0.356463,0.921673,-1.86255,,
0.199883,0.898579,-2.03826,,
-0.513354,0.691068,-1.63235,,
0.359063,0.753862,-1.22539,,
0.178323,0.932892,-1.85186,,
0.655516,0.799323,-2.55735,,
0.460274,0.915765,-2.12069,,
1.15393,0.583684,-1.09027,,
0.532451,0.778362,-1.39229,,
0.714524,0.736895,-1.15493,,
-0.209153,0.328713,-1.74691,,
0.865765,0.589445,-0.991775,,
0.434787,0.747254,-1.13527,,
0.811102,0.668836,-1.49281,,
0.943897,0.618345,-1.13533,,
1.3245,-0.0286678,-1.68459,,
1.33678,-0.0743367,-1.45311,,
-1.02291,0.0745836,-1.47216,,
-0.868831,0.717814,-1.36647,,
-0.596494,0.774312,-1.77632,,
-0.695244,0.00636832,-1.546,,
-1.28821,-0.246333,-0.934999,,
-1.26595,0.54702,-0.978876,,
-0.974392,0.108426,-1.37427,,
-1.02059,0.206206,-1.30689,,
-0.963425,0.600813,-1.25917,,
-0.273685,0.513123,-0.798936,,
-0.814383,0.850937,-1.63803,,
-0.293071,0.777893,-1.60584,,
0.0783305,1.01854,-1.80248,,
0.0760811,0.984166,-1.60122,,
0.272883,0.858605,-1.69033,,
-1.01646,0.607773,-1.23427,,
-0.888744,-0.167238,-1.36341,,
-0.71325,0.158343,-1.87866,,
-0.764015,-0.0601167,-1.69688,,
0.418785,0.813182,-1.48002,,
0.489408,0.917272,-2.15408,,
0.464394,0.722989,-1.33988,,
0.484536,0.732126,-1.54112,,
0.663365,0.677059,-1.15507,,
0.536484,0.785009,-1.40024,,
0.776169,0.571825,-0.933788,,
0.951894,0.623272,-1.1422,,
0.377941,0.745748,-1.55432,,
0.0572198,0.908904,-1.93965,,
0.323765,0.820519,-1.70313,,
0.449634,0.782377,-1.46925,,
0.332367,0.815488,-1.57589,,
-0.770192,0.155725,-1.628,,
-0.929792,0.77784,-1.69494,,
-0.908748,-0.0321128,-1.39008,,
0.0536309,0.901495,-1.99635,,
-0.767703,0.264416,-1.57077,,
-0.510227,0.714534,-1.72376,,
-0.518195,0.677389,-1.63108,,
-0.592185,0.651249,-1.54344,,
0.310363,0.531435,-2.40601,,
0.0850316,0.961353,-2.11575,,
1.2676,-0.00241341,-1.84206,,
0.451517,0.7805,-1.50492,,
0.884651,0.618344,-0.933721,,
-0.375277,0.342035,-1.92162,,
0.77405,0.717762,-1.00049,,
0.503799,0.844682,-1.5607,,
0.928179,0.607946,-0.987395,,
1.06092,0.540943,-1.03336,,
0.494954,0.778024,-1.41417,,
-0.261016,0.957642,-2.3179,,
-0.826339,0.645958,-1.45298,,
-0.628885,-0.167409,-1.60588,,
0.252484,0.817186,-1.60571,,
0.759585,0.701375,-1.31437,,
-0.384507,0.737462,-1.74195,,
0.442308,0.76065,-1.5885,,
0.10834,0.9708,-2.06602,,
0.251809,0.828295,-1.61925,,
0.724284,0.651302,-1.25549,,
-0.285279,1.22974,-2.59388,,
0.896468,0.69143,-1.14188,,
0.0223918,0.95679,-1.94929,,
0.535996,1.01444,-2.29689,,
-0.650369,0.17289,-1.69333,,
-0.887101,-0.124807,-1.3542,,
-0.908116,-0.0877645,-1.39375,,
-0.970822,0.0250825,-1.80913,,
-0.865393,0.26267,-0.915825,,
-0.313227,0.938319,-2.14019,,
-0.295429,0.980411,-1.36761,,
0.411371,0.835561,-1.81257,,
-0.314131,0.482193,-2.28749,,
0.811296,0.723544,-1.60927,,
0.338983,0.680379,-1.5461,,
1.59409,-0.0336901,-1.73586,,
-0.402265,0.821252,-1.85596,,
0.605477,0.699527,-1.29158,,
0.729065,0.350567,-2.37659,,
0.700585,0.715377,-0.891969,,
0.0927442,1.022,-2.13537,,
-0.850463,0.239019,-1.46415,,
-0.715188,0.262013,-1.58118,,
-1.14087,0.351067,-1.66159,,
-0.852817,0.171028,-1.94086,,
-0.766992,0.0547595,-1.44358,,
-0.943484,0.19008,-2.02536,,
-0.74197,0.633106,-1.42263,,
-0.862042,0.636531,-1.3968,,
-0.845361,0.124407,-1.46834,,
-0.628277,0.601225,-1.24535,,
-0.0150072,0.766545,-1.24198,,
0.727221,0.774527,-1.24429,,
-0.469908,0.983257,-1.7024,,
0.556527,1.00725,-1.50873,,
-0.512519,0.699927,-1.63216,,
0.194623,0.79522,-1.72747,,
0.798133,0.848435,-1.88241,,
0.726671,0.771571,-1.76973,,
0.345128,0.67568,-1.10685,,
-0.311282,0.719398,-1.03952,,
-0.16465,1.08732,-1.58303,,
0.466034,0.746571,-1.39119,,
1.23329,-0.0500004,-1.56481,,
0.54548,0.156598,-1.70929,,
0.298174,0.993792,-1.95285,,
0.242228,0.875896,-2.03426,,
-0.995579,0.215186,-1.33718,,
-0.411369,0.896966,-1.94795,,
-0.389716,0.780647,-1.7148,,
0.722331,0.758764,-1.17898,,
0.335002,0.509762,-2.31358,,
-0.218262,0.721447,-1.06361,,
-0.858979,-0.121702,-1.27912,,
0.5928,0.896576,-1.58846,,
0.289288,0.765545,-1.51017,,
-0.754465,0.0835531,-1.53205,,
-1.01108,0.111769,-1.38166,,
-0.798762,0.643751,-1.39859,,
0.0418881,1.14791,-1.74267,,
1.08489,0.645482,-1.20974,,
-0.2011,0.91566,-2.07701,,
0.231509,0.694142,-1.2547,,
1.07899,0.569258,-1.08553,,
-0.135209,0.782246,-1.21185,,
-0.648015,0.618384,-1.46423,,
-0.948711,-0.0909061,-1.28168,,
-0.484054,0.767313,-1.65819,,
-1.115,0.726259,-1.40599,,
0.460693,0.771654,-1.44078,,
0.441881,0.869575,-2.04584,,
0.45793,0.912898,-2.07035,,
-0.298998,0.838868,-1.99199,,
0.348586,0.618542,-2.48136,,
-0.688635,0.810646,-1.64361,,
0.296983,0.921347,-1.80691,,
-0.923646,0.690931,-1.38772,,
-0.888639,0.133669,-1.49457,,
-0.813366,0.856184,-1.75969,,
-1.22577,1.45744,-2.60312,,
-0.353204,0.786061,-1.95305,,
-0.305828,0.713427,-1.06891,,
0.0217356,0.973144,-1.97431,,
-1.16161,0.623886,-1.08707,,
-1.34895,0.522238,-0.885539,,
-1.21975,0.578894,-1.06852,,
-1.39606,-0.0614523,-0.97439,,
-1.36256,0.53582,-0.900928,,
-1.39181,0.0717627,-0.90535,,
-1.49353,0.564804,-0.611385,,
-1.13058,0.588095,-1.11782,,
-0.798086,-0.131807,-1.37303,,
0.264369,0.858649,-1.60211,,
-0.541615,0.714201,-1.7276,,
0.33915,0.801795,-1.48336,,
-0.620192,0.0863399,-1.58176,,
-0.851235,0.241006,-1.47037,,
1.26943,0.483787,-1.47924,,
1.32284,-0.0510419,-1.57905,,
0.260815,0.947122,-1.8302,,
-1.29737,0.560356,-0.826102,,
-0.770097,0.236795,-1.43471,,
-1.32906,-0.0815863,-0.862582,,
-1.41688,0.415919,-0.814495,,
-1.36924,0.510803,-0.837296,,
-0.902073,0.169328,-1.10915,,
-1.13536,-0.240336,-1.15193,,
-1.36129,0.655768,-0.824717,,
-1.17386,0.157807,-1.10581,,
0.451903,0.801027,-1.46601,,
1.23297,-0.0484698,-1.5641,,
-0.651962,0.689463,-1.51758,,
-0.965173,0.725462,-1.29453,,
-0.497113,0.685936,-1.6585,,
-0.937792,0.106901,-1.63745,,
0.37956,0.811135,-1.5642,,
-0.966303,0.660178,-1.34533,,
-0.277995,0.336944,-1.84168,,
-0.23491,0.778087,-1.88461,,
0.408703,0.713676,-1.54059,,
0.308356,0.703846,-1.55482,,
-0.164974,0.750477,-1.16,,
-0.245489,0.696904,-1.04327,,
-0.714245,0.260279,-1.57511,,
0.348115,0.791619,-1.53504,,
-0.674316,0.705422,-1.63196,,
0.410654,0.814517,-1.6669,,
-0.275928,0.792679,-1.16471,,
-0.284617,0.512684,-1.89082,,
-1.09985,0.0969615,-1.34562,,
-0.823532,-0.166286,-1.53337,,
-0.988176,0.132725,-1.06963,,
-0.211177,0.787458,-1.17917,,
-0.361136,0.604505,-1.54115,,
-0.72993,0.0379749,-1.65449,,
-0.988667,-0.222954,-1.57531,,
-0.88088,0.66037,-1.39298,,
-0.997049,0.769426,-1.3839,,
-0.713122,0.0529417,-1.41341,,
0.323195,0.580918,-2.42869,,
0.0308303,0.838964,-1.41886,,
-1.06529,0.0796483,-1.25252,,
-0.0487236,0.774531,-1.26437,,
-0.90089,0.114808,-1.61999,,
-0.791808,0.150657,-1.58128,,
-0.723017,0.891111,-1.76315,,
-0.376113,0.736945,-1.86521,,
-0.823013,0.668198,-1.44398,,
-0.963412,0.811656,-1.551,,
-0.199585,0.740504,-1.1182,,
0.517782,0.443002,-2.17187,,
0.679647,0.768104,-1.78414,,
-0.349212,0.72748,-1.03446,,
0.161646,0.916545,-1.89383,,
1.26762,0.538511,-1.46775,,
1.05546,0.00262428,-1.82735,,
0.345497,0.57275,-1.12554,,
-0.99344,-0.0773011,-1.35461,,
-0.768085,0.266183,-1.57713,,
0.0146148,0.878795,-1.46271,,
0.458025,0.922866,-2.09396,,
0.420438,0.695343,-1.46665,,
-0.373145,0.764051,-1.9061,,
0.614717,0.617815,-1.07125,,
