-1.38587,-0.314921,0.0652701,,,,
-1.42688,0.0845963,-0.561574,,,,
-1.42856,0.0388992,-0.295213,,,,
-1.43493,-0.572528,0.364717,,,,
-1.39785,0.146682,-0.536471,,,,
-1.34395,-0.251644,0.167454,,,,
-1.42573,-0.106841,-0.551952,,,,
-1.4729,-0.105343,-0.55452,,,,
-1.38348,-0.0152616,-0.0839156,,,,
-1.38567,-0.0486903,-0.0899949,,,,
-1.45061,-0.42902,0.56124,,,,
-1.42975,-0.401265,0.330997,,,,
-1.47207,-0.603495,0.520297,,,,
-1.43859,-0.628481,0.477162,,,,
-1.44717,-0.32471,0.652036,,,,
-1.40936,-0.254863,0.256802,,,,
-1.39556,-0.383451,0.257421,,,,
-1.44927,-0.593097,0.374302,,,,
-1.37199,0.0177633,0.144766,,,,
-1.43136,-0.275082,0.484837,,,,
-1.46308,-0.691551,0.381242,,,,
-1.40713,-0.345829,0.597726,,,,
-1.44774,-0.477823,0.847223,,,,
-1.38204,-0.348725,0.561393,,,,
-1.31471,-0.550076,0.625539,,,,
-1.40356,-0.208994,0.575235,,,,
-1.36957,-0.040695,0.103307,,,,
-1.46068,-0.621225,0.38953,,,,
-1.36639,-0.230445,0.185124,,,,
-1.35076,0.066241,0.063595,,,,
-1.36058,0.0360253,0.158942,,,,
-1.41484,-0.421427,0.0512526,,,,
-1.43462,-0.181023,0.50729,,,,
-1.40099,-0.382472,0.82404,,,,
-1.5358,-0.269771,1.13721,,,,
-1.36878,0.0173934,0.185276,,,,
-1.41416,-0.532064,-0.192112,,,,
-1.47401,-0.692825,0.928124,,,,
-1.55954,-0.565109,0.965226,,,,
-1.41731,-0.359723,0.411024,,,,
-0.822243,-0.669822,1.6163,,,,
-1.09731,-0.756592,2.25078,,,,
-1.40858,-0.257203,0.255914,,,,
-1.41754,-0.438609,0.264843,,,,
-1.37961,-0.0517054,0.117122,,,,
-1.38455,0.0865872,0.127446,,,,
-1.39456,0.0547613,-0.297357,,,,
-1.35117,-0.0475765,0.0875154,,,,
-1.37283,-0.0579057,0.276183,,,,
-1.40491,-0.51687,-0.190454,,,,
-1.37628,0.0482085,-0.0740074,,,,
-1.35432,-0.276751,0.231585,,,,
-1.44035,-0.438825,0.602671,,,,
-1.40182,-0.707943,0.529213,,,,
-1.358,0.0434577,0.321552,,,,
-1.41165,-0.264607,0.455744,,,,
-1.42493,-0.764923,0.700496,,,,
-1.38823,-0.00233978,0.191491,,,,
-1.41874,-0.294974,0.432301,,,,
-1.43262,-0.517871,0.801073,,,,
-1.39584,-0.199657,0.49905,,,,
-1.39217,-0.0804142,-0.0944931,,,,
-1.43241,-0.46602,0.845715,,,,
-1.41916,-0.48444,0.0366578,,,,
-1.3939,-0.164368,0.80618,,,,
-1.38972,-0.212008,0.230151,,,,
-1.38143,-0.364589,0.230231,,,,
-0.799492,-0.805264,1.15161,,,,
-0.993989,-0.7084,1.20064,,,,
-0.887287,-0.68171,1.65033,,,,
-0.990213,-0.706561,1.189,,,,
-0.941791,-0.229826,1.17348,,,,
-1.36666,-0.0640986,0.256728,,,,
-0.776488,-0.629647,1.51018,,,,
-0.902173,-0.398033,1.26392,,,,
-0.763098,-0.269003,1.10357,,,,
-0.977653,-0.808251,1.12121,,,,
-0.947905,-0.693548,1.66635,,,,
-0.837101,-0.683493,1.58941,,,,
-0.834237,-0.176305,1.09941,,,,
-0.827266,-0.26553,0.98429,,,,
-1.46997,-0.613042,0.512015,,,,
-1.38699,-0.166203,0.44625,,,,
-1.42809,-0.400282,0.408022,,,,
-1.4219,-0.597448,0.883302,,,,
-1.82322,-0.134778,1.63106,,,,
-1.52082,-0.577415,0.902177,,,,
-1.40124,-0.343382,0.285766,,,,
-1.35648,-0.599536,0.798278,,,,
-1.40338,0.0173899,0.213604,,,,
-1.36401,-0.684416,0.772075,,,,
-1.46504,-0.38258,0.466903,,,,
-1.42764,-0.726962,0.715968,,,,
-1.44133,-0.434596,0.430234,,,,
-0.540389,-0.172676,0.884004,,,,
-0.751413,-0.861327,2.41552,,,,
-1.35893,-0.0879593,0.334271,,,,
-1.36787,-0.0450407,0.243244,,,,
-0.850816,-0.24974,1.08251,,,,
-0.93662,-0.845177,1.27483,,,,
-1.32998,0.0326813,0.211388,,,,
-1.42672,-0.262558,0.446943,,,,
-0.881875,-0.841853,1.9616,,,,
-0.562502,-0.182074,1.33136,,,,
-0.95129,-0.709608,2.89472,,,,
-1.55533,-1.31444,4.19259,,,,
-0.693145,-0.129476,1.38909,,,,
-1.36249,0.0106696,0.248381,,,,
-1.43413,-0.565657,0.610277,,,,
-1.52073,-0.6541,0.852315,,,,
-1.40682,-0.421936,0.263686,,,,
-1.39735,-0.177095,0.364704,,,,
-1.3997,-0.457583,0.79784,,,,
-1.45837,-0.552261,0.391868,,,,
-0.688598,-0.845129,1.56496,,,,
-0.626963,-0.836775,1.57981,,,,
-0.0630444,-0.496528,1.30661,,,,
-0.514676,-0.695423,1.46813,,,,
-0.235901,-0.278365,1.19972,,,,
-0.611342,-0.637074,1.45433,,,,
-0.577066,-0.911721,1.4646,,,,
-0.571292,-0.817576,1.55044,,,,
-1.38895,-0.410938,1.08516,,,,
-1.33003,-0.318492,0.538429,,,,
-1.4338,-0.571795,0.487308,,,,
-1.34635,-0.109263,0.250172,,,,
-1.42219,-0.14041,0.259706,,,,
-1.41436,-0.277218,0.362878,,,,
-1.41968,-0.553608,0.35667,,,,
-1.43025,-0.476035,0.29079,,,,
-1.43939,-0.414776,0.413475,,,,
-1.37321,-0.0322271,0.133193,,,,
-1.3662,-0.118741,0.330227,,,,
-1.35418,-0.119637,0.409858,,,,
-1.38187,0.0811375,-0.0765898,,,,
-1.44454,-0.655715,0.485773,,,,
-1.44711,-0.575787,0.354616,,,,
-1.37711,-0.395513,-0.171198,,,,
-1.43464,-0.186205,-0.335549,,,,
-1.40025,0.0576544,-0.296573,,,,
-1.37087,0.0725301,0.22868,,,,
-1.44799,-0.454259,0.426162,,,,
-1.30459,0.0113313,0.250262,,,,
-1.37681,-0.0485676,0.131124,,,,
-1.39182,0.235262,0.0927723,,,,
-1.40597,-0.312013,-0.143078,,,,
-1.36931,0.0506974,0.240199,,,,
-1.43528,-0.563663,0.377083,,,,
-1.45722,-0.335926,0.653702,,,,
-1.48628,-0.513166,-0.390257,,,,
-1.40067,-0.470183,0.0305873,,,,
-1.38499,-0.119429,0.17135,,,,
-1.38889,0.0838238,-0.294088,,,,
-1.36688,-0.0285214,0.268382,,,,
-1.37549,0.0714833,0.0218993,,,,
-1.35599,-0.0488125,0.095721,,,,
-1.40608,-0.278348,-0.134718,,,,
-1.37783,-0.0722929,0.257273,,,,
-1.46881,-0.6495,0.398442,,,,
-1.45066,-0.48246,-0.388798,,,,
-1.42884,-0.102331,-0.320581,,,,
-1.42728,-0.188001,-0.335889,,,,
-1.4227,-0.00101698,0.234414,,,,
-1.38801,0.118725,-0.288021,,,,
-1.42282,0.170803,-0.51293,,,,
-1.38472,0.114699,-0.289406,,,,
-1.44563,-0.504914,0.400662,,,,
-1.40698,-0.127045,0.205597,,,,
-1.39209,-0.117251,0.114558,,,,
-0.9818,-0.414476,0.0435196,,,,
-1.39098,-0.3097,0.226216,,,,
-1.4575,-0.358502,0.46098,,,,
-1.38245,-0.235123,0.259218,,,,
-1.38739,-0.251151,0.284643,,,,
-1.06649,0.173732,1.02133,,,,
-1.10769,-0.411774,0.461445,,,,
-1.41906,-0.246389,0.362277,,,,
-1.34355,0.039914,0.257033,,,,
-1.42801,-0.285717,0.362316,,,,
-1.4362,-0.303166,-0.130029,,,,
-1.35946,-0.0834634,0.255732,,,,
-1.58144,-0.21742,1.18373,,,,
-1.39718,0.219885,0.0918071,,,,
-1.41653,-0.356964,0.0696655,,,,
-1.41593,-0.258502,-0.126818,,,,
-1.42699,-0.322855,-0.138301,,,,
-1.41217,-0.325332,-0.143389,,,,
-1.41306,-0.0354889,-0.0792908,,,,
-1.38169,0.102303,0.0594565,,,,
-1.38892,-0.209799,0.538276,,,,
-1.39494,-0.283518,0.0777094,,,,
-1.45187,-0.569874,0.378067,,,,
-1.43746,-0.526913,0.377973,,,,
-1.37644,-0.254828,0.267356,,,,
-1.37406,-0.121599,0.212284,,,,
-1.39989,-0.532629,-0.196099,,,,
-1.42581,-0.27974,0.4437,,,,
-1.4127,-0.260161,-0.35102,,,,
-1.45493,-0.47706,0.532775,,,,
-1.36072,0.0138636,0.220293,,,,
-1.46106,-0.465788,-0.384568,,,,
-1.41796,-0.156901,-0.331822,,,,
-1.41109,-0.114361,-0.0927011,,,,
-1.37598,-0.0917373,0.123939,,,,
-1.41625,-0.442014,-0.170969,,,,
-1.3693,-0.114642,0.20905,,,,
-1.39633,-0.0476474,-0.314537,,,,
-1.37037,0.013892,0.108988,,,,
-1.43378,-0.416308,0.408288,,,,
-1.37578,-0.0838669,0.206074,,,,
-1.43141,-0.337973,0.429894,,,,
-1.41488,-0.59225,0.00474497,,,,
-1.43328,-0.178759,0.490519,,,,
-1.36487,0.00661317,0.255336,,,,
-1.33258,0.0367642,0.153594,,,,
-1.43017,-0.562048,0.0206373,,,,
-1.41017,-0.174777,0.1163,,,,
-1.35401,-0.0558164,0.252674,,,,
-1.42173,-0.386495,0.42408,,,,
-1.35118,0.0114474,0.283478,,,,
-1.37659,-0.233309,0.303361,,,,
-1.47973,-0.385607,0.641878,,,,
-1.43139,-0.136928,0.544709,,,,
-1.21232,-0.467091,0.15224,,,,
-1.46991,-0.170367,0.537515,,,,
-1.32028,-0.221197,0.345328,,,,
-1.27845,-0.252103,0.464742,,,,
-1.48045,-0.510125,0.448894,,,,
-1.49106,-0.577559,0.663706,,,,
-1.53226,-0.443744,0.39649,,,,
-1.51577,-0.253059,0.426201,,,,
-1.68152,0.126235,0.386115,,,,
-1.40935,-0.652055,0.191579,,,,
-1.48235,-0.409941,0.682258,,,,
-1.4376,-0.674908,0.364315,,,,
-1.53295,0.12596,0.336292,,,,
-2.3138,0.31919,1.06963,,,,
-1.36339,0.0246291,0.278809,,,,
-1.33116,-0.370551,0.244146,,,,
-1.39388,-0.210175,0.275691,,,,
-1.39648,-0.347182,0.22986,,,,
-1.41403,-0.275973,-0.131472,,,,
-1.3862,-0.185329,-0.120104,,,,
-1.33685,0.0607214,0.152285,,,,
-1.43247,-0.35708,0.339985,,,,
-1.35225,0.0695449,0.0395998,,,,
-1.41552,-0.0929196,-0.548319,,,,
-1.35594,-0.0362598,0.343688,,,,
-1.25161,-0.0106895,0.216829,,,,
-1.44853,-0.287899,0.461681,,,,
-1.34715,0.038663,0.295687,,,,
-1.3741,-0.158945,-0.119525,,,,
-0.759526,-0.582311,-0.135069,,,,
-0.419273,-0.521254,-0.470185,,,,
-0.801131,-0.535476,-0.0471165,,,,
-1.45804,-0.0924179,-0.551244,,,,
-1.46398,-0.399245,-0.596782,,,,
-1.39329,-0.163434,0.242659,,,,
-1.42065,-0.200647,0.293478,,,,
-1.39371,0.0847849,-0.294755,,,,
-1.36272,-0.548002,-0.212539,,,,
-1.41642,-0.546566,0.0175152,,,,
-1.45176,-0.179517,0.553184,,,,
-1.38489,-0.0650336,0.242123,,,,
-1.364,-0.0733773,0.201563,,,,
-1.37199,-0.102749,0.403511,,,,
-1.38159,0.106954,0.0257012,,,,
-1.43556,-0.439329,0.402802,,,,
-1.39479,0.0889987,-0.291601,,,,
-1.43122,-0.384119,0.439142,,,,
-1.42674,0.139185,-0.516563,,,,
-0.530354,-0.564977,-0.338415,,,,
-1.12545,-0.266553,0.997919,,,,
-1.36799,-0.0909336,0.208165,,,,
-1.36585,-0.0840989,0.340533,,,,
-1.40735,-0.422469,0.263811,,,,
-1.38984,-0.172403,0.255729,,,,
-1.37093,0.0588325,0.0452281,,,,
-1.35491,-0.337747,0.207686,,,,
-1.39261,-0.0242105,0.110895,,,,
-1.3686,-0.0821224,0.156211,,,,
-1.43044,-0.574135,0.379119,,,,
-1.37429,-0.12665,0.219936,,,,
-1.44632,-0.633754,0.383892,,,,
-1.43504,-0.123742,0.47625,,,,
-1.47509,-0.198228,0.661876,,,,
-1.44558,-0.328977,0.444309,,,,
-1.39101,0.0523705,-0.297869,,,,
-1.46071,-0.552954,0.390155,,,,
-1.40914,-0.209962,-0.117744,,,,
-1.45071,-0.180336,0.217823,,,,
-1.48291,-0.195407,0.291397,,,,
-1.47229,-0.0861945,-0.552087,,,,
-1.06278,-0.146434,0.0484575,,,,
-1.39125,-0.295906,0.0731168,,,,
-1.30436,-0.12417,0.31058,,,,
-1.12601,-0.0832979,-0.00266768,,,,
-1.2366,0.0109556,-0.042714,,,,
-1.4534,-0.609169,0.0198813,,,,
-1.45125,0.0996411,-0.563791,,,,
-0.775442,-0.590234,-0.0954016,,,,
-1.41775,-0.275683,-0.354128,,,,
-1.44902,-0.183015,-0.56441,,,,
-0.959448,-0.347005,0.0446397,,,,
-1.28815,0.00822082,-0.000388157,,,,
-1.33617,-0.182348,0.0740386,,,,
-1.20809,-0.0244175,-0.0401997,,,,
-0.827567,-0.393603,-0.0839897,,,,
-1.32234,-0.240302,0.210712,,,,
-1.36671,-0.124203,0.226334,,,,
-1.43533,-0.370738,-0.1461,,,,
-1.44833,-0.165147,-0.560924,,,,
-1.4987,-0.343144,-0.591454,,,,
-1.43359,-0.154647,-0.558002,,,,
-1.45554,-0.187883,0.527566,,,,
-1.47558,0.222245,-0.542599,,,,
-1.40705,-0.325279,0.073032,,,,
-1.37822,-0.284622,0.0698078,,,,
-1.45448,-0.339961,0.476519,,,,
-1.51188,0.00613589,-0.574278,,,,
-1.40419,-0.345151,-0.368649,,,,
-1.43897,-0.168698,-0.560751,,,,
-1.35135,-0.0104776,0.269336,,,,
-1.41678,-0.203456,0.504821,,,,
-1.39589,-0.420196,0.277657,,,,
-1.39877,-0.486537,-0.18521,,,,
-1.36417,-0.320887,-0.158198,,,,
-1.37158,-0.0457432,0.246322,,,,
-1.38575,-0.582127,0.443243,,,,
-1.36943,-0.109685,0.360563,,,,
-1.36735,-0.0525349,0.197902,,,,
-1.40966,-0.292946,-0.136908,,,,
-1.4625,-0.687532,0.507474,,,,
-1.49233,0.0209508,-0.569969,,,,
-1.41609,-0.531252,0.0214178,,,,
-1.37814,-0.612469,0.202831,,,,
-1.45752,-0.317357,-0.584375,,,,
-1.44667,-0.335614,-0.586116,,,,
-1.44468,-0.219052,-0.569255,,,,
-1.43181,-0.0685298,-0.546367,,,,
-1.4287,-0.122005,-0.553661,,,,
-1.51659,0.336692,0.167463,,,,
-1.44762,-0.234588,-0.57144,,,,
-1.44413,-0.331946,0.27907,,,,
-1.36244,-0.131589,0.281014,,,,
-1.24235,-0.0519291,0.0905958,,,,
-1.17877,-0.181226,0.219932,,,,
-0.70347,-0.426643,-0.162079,,,,
-1.23822,-0.0128591,0.0610206,,,,
-1.42451,-0.372202,-0.149957,,,,
-0.515355,-0.535921,-0.330759,,,,
-1.20832,-0.170081,0.142974,,,,
-1.48317,-0.276716,-0.579761,,,,
-1.43049,0.0294681,-0.559089,,,,
-1.42816,-0.0866705,-0.54869,,,,
-1.44186,-0.06545,-0.546764,,,,
-1.32622,0.00817374,-0.306908,,,,
-0.706272,-0.350273,-0.231755,,,,
-1.38017,-0.105912,0.244362,,,,
-1.45556,-0.633149,0.383458,,,,
-1.43029,0.0105442,-0.0636647,,,,
-1.46894,-0.280753,-0.579665,,,,
-0.785249,-0.580318,-0.0813757,,,,
-1.45876,0.0526763,-0.532508,,,,
-1.08019,-0.309959,0.197387,,,,
-1.09928,-0.278215,0.188435,,,,
-1.19967,-0.259012,0.255514,,,,
-1.03566,-0.155041,0.0597638,,,,
-1.40302,-0.438994,-0.171985,,,,
-1.02519,-0.208983,0.0190908,,,,
-0.779463,-0.553821,-0.109623,,,,
-1.17176,-0.053456,0.01519,,,,
-1.38159,-0.254556,0.0780434,,,,
-1.44231,-0.335993,0.260362,,,,
-1.38804,-0.00736636,0.272619,,,,
-1.41585,0.0829211,0.325374,,,,
-1.42189,-0.319311,0.628259,,,,
-1.41747,-0.15472,-0.102611,,,,
-1.36016,-0.0642366,0.234419,,,,
-1.41124,-0.341934,0.0706135,,,,
-1.37144,0.0561173,0.0670097,,,,
-1.38291,-0.0865482,0.117378,,,,
-1.36332,-0.0603057,0.246122,,,,
-1.42635,-0.273775,-0.352278,,,,
-1.34853,-0.0916499,0.214039,,,,
-1.43638,-0.203269,-0.338192,,,,
-1.46085,-0.420557,0.352763,,,,
-1.39083,-0.163011,0.174517,,,,
-1.4267,-0.224416,-0.343414,,,,
-1.37682,0.275567,0.070577,,,,
-1.35751,0.274293,0.0562742,,,,
-1.41777,-0.275533,-0.353609,,,,
-1.38705,-0.297834,0.0717712,,,,
-1.468,0.287478,0.142587,,,,
-1.29684,-0.198045,0.109676,,,,
-1.35635,-0.0850763,0.357302,,,,
-1.38033,-0.105984,0.248431,,,,
-1.34309,0.0831939,0.0060566,,,,
-1.36755,-0.015788,0.192371,,,,
-1.36811,-0.0300776,0.247086,,,,
-1.45984,-0.667286,0.505546,,,,
-1.40966,-0.26144,0.446957,,,,
-1.39988,0.0179516,-0.317944,,,,
-1.45685,-0.44339,0.43545,,,,
-1.31268,0.0245474,0.225412,,,,
-1.37339,0.0460278,0.357537,,,,
-1.47587,0.117802,0.407522,,,,
-1.25957,-0.0172521,0.243056,,,,
-1.37991,0.0619577,0.253655,,,,
-1.35446,-0.596665,0.509541,,,,
-1.24714,-0.0249436,0.233657,,,,
-1.40608,-0.404585,0.322666,,,,
-1.12391,-0.314584,0.33432,,,,
-1.01279,-0.303273,0.118744,,,,
-1.41517,-0.402662,0.401373,,,,
-1.3049,-0.526388,0.2036,,,,
-1.53632,-0.13895,0.56151,,,,
-1.32071,0.0273557,0.209137,,,,
-1.36914,-0.167024,0.733405,,,,
-1.37858,-0.1003,0.238162,,,,
-1.42677,-0.187765,0.395994,,,,
-1.42588,-0.500551,-0.178818,,,,
-1.43485,-0.371148,-0.369033,,,,
-1.37929,-0.0511186,0.103644,,,,
-1.36944,-0.168895,0.538655,,,,
-1.4058,-0.451405,0.273644,,,,
-1.44335,-0.172265,0.488226,,,,
-1.40957,-0.18543,0.451212,,,,
-1.37179,-0.167481,0.320457,,,,
-1.44189,-0.314739,0.446454,,,,
-1.45588,-0.191027,0.557219,,,,
-1.32427,-0.115978,0.232265,,,,
-1.39763,-0.0796102,0.262956,,,,
-1.42041,-0.532358,-0.188638,,,,
-1.39781,-0.456082,-0.389344,,,,
-1.39084,-0.0980422,-0.0994356,,,,
-1.35762,0.0728979,0.0426031,,,,
-1.36539,-0.0295271,0.263256,,,,
-1.36045,-0.371351,0.222775,,,,
-1.40589,0.0558561,-0.30713,,,,
-1.48442,-0.437157,-0.148323,,,,
-1.39789,-0.198593,-0.11876,,,,
-1.43341,-0.272303,-0.350767,,,,
-1.45131,-0.635316,0.28295,,,,
-1.35565,0.0533897,0.231987,,,,
-1.41358,-0.547705,0.0166506,,,,
-1.38638,0.283877,0.0779739,,,,
-1.36561,0.264652,0.0668058,,,,
-1.34796,0.205381,0.0379732,,,,
-1.40488,0.299825,0.0851312,,,,
-1.31082,0.23359,0.0289382,,,,
-1.25028,-0.0546402,0.0994342,,,,
-1.41718,-0.16142,0.253964,,,,
-1.32457,0.256341,0.0363918,,,,
-1.44292,-0.222421,0.22514,,,,
-1.36583,-0.0648696,0.34543,,,,
-1.3657,-0.200482,0.233931,,,,
-1.38753,-0.242376,0.335155,,,,
-1.37013,-0.0337515,0.13158,,,,
-1.34114,0.261688,0.0461067,,,,
-1.45413,-0.575273,0.514068,,,,
-1.46174,-0.546445,0.414443,,,,
-1.36614,-0.0577529,0.0940948,,,,
-1.40474,-0.156724,0.579475,,,,
-1.32903,-0.175268,0.425131,,,,
-1.40653,-0.245152,0.257559,,,,
-1.37089,-0.0237097,0.126338,,,,
-1.40218,-0.283328,0.424481,,,,
-1.36072,-0.0214894,0.180717,,,,
-1.39161,0.0111933,0.115215,,,,
-1.38224,0.228827,0.085187,,,,
-1.48291,-0.258614,-0.577292,,,,
-1.36725,0.0774722,0.174225,,,,
-1.35495,-0.124706,0.276073,,,,
-1.41451,-0.208404,-0.115388,,,,
-1.60569,-0.672522,0.643151,,,,
-1.35582,-0.129959,0.196638,,,,
-1.43453,-0.387037,-0.371946,,,,
-1.4486,-0.514397,-0.395544,,,,
-1.3772,0.120438,0.0321591,,,,
-1.34484,-0.597828,0.397183,,,,
-1.43305,-0.629775,0.476358,,,,
-1.43764,-0.326602,0.643829,,,,
-1.48583,-0.481596,0.610177,,,,
-1.36548,-0.15389,0.321926,,,,
-1.36291,-0.00588431,0.102761,,,,
-1.44897,-0.184553,0.462669,,,,
-1.33271,-0.0966857,0.209429,,,,
-1.40855,-0.326082,-0.145085,,,,
-1.39607,0.0526574,-0.298882,,,,
-1.46903,-0.677375,0.390667,,,,
-1.40756,-0.293895,0.629966,,,,
-1.40001,-0.124309,0.125551,,,,
-1.40022,-0.150206,-0.333118,,,,
-1.37752,-0.119518,0.182543,,,,
-1.43224,-0.487718,0.392965,,,,
-1.40391,0.0181208,-0.56189,,,,
-1.37525,0.00991194,0.1667,,,,
-0.746692,-0.32935,-0.350254,,,,
-1.38328,-0.296356,0.28799,,,,
-1.3652,-0.371401,0.55425,,,,
-1.14861,-0.479781,0.267429,,,,
-1.43315,-0.506603,0.313067,,,,
-1.49909,-0.169715,0.520998,,,,
-1.42169,-0.347448,0.673681,,,,
-1.42951,-0.479586,0.511361,,,,
-1.27353,-0.327431,0.328622,,,,
-1.36182,-0.652512,0.417811,,,,
-1.70926,-0.148829,0.983772,,,,
-1.03047,-0.301863,0.139012,,,,
-1.01589,-0.19936,0.0142282,,,,
-1.37714,-0.473429,0.274031,,,,
-1.76171,0.0801437,0.702887,,,,
-1.31734,-0.0412933,0.250691,,,,
-0.954315,-0.443614,0.15675,,,,
-1.42254,-0.11402,0.204745,,,,
-1.38939,0.0201758,0.15753,,,,
-1.48773,-0.153401,0.507157,,,,
-1.417,-0.376939,0.267664,,,,
-1.4688,-0.0516966,-0.54659,,,,
-1.41139,-0.485849,-0.39446,,,,
-1.36905,-0.0700155,0.193643,,,,
-1.24636,-0.0161499,0.121536,,,,
-1.41073,-0.0215987,-0.308658,,,,
-1.37176,-0.200813,0.309262,,,,
-1.40085,0.0712003,-0.524418,,,,
-1.35253,-0.159099,0.152201,,,,
-1.39364,0.167988,-0.534255,,,,
-1.47986,0.272903,0.141982,,,,
-1.35229,0.175717,0.265976,,,,
-1.42767,0.257439,0.115489,,,,
-1.52671,-0.460283,-0.376857,,,,
-1.47046,-0.0676158,-0.549034,,,,
-1.65905,-0.0968454,0.709658,,,,
-1.37791,-0.333534,-0.370021,,,,
-1.36305,-0.147983,-0.552357,,,,
-1.49145,-0.204797,-0.571356,,,,
-1.4052,-0.149486,-0.555834,,,,
-1.35008,0.0604648,-0.303457,,,,
-1.14156,0.0790186,0.114835,,,,
-1.42269,0.0832043,-0.563899,,,,
-1.39218,0.0504692,-0.526702,,,,
-0.539986,-0.562864,-0.337946,,,,
-0.574906,-0.536465,-0.268798,,,,
-1.34485,0.0269888,0.346081,,,,
-1.46458,0.0656019,0.337667,,,,
-1.34351,0.0402094,0.265525,,,,
-1.37857,-0.162795,0.10124,,,,
-1.4411,-0.283889,0.45985,,,,
-1.40049,-0.269649,0.20892,,,,
-1.25219,-0.19708,0.307416,,,,
-1.39024,-0.229266,0.268783,,,,
-1.37634,0.0627446,0.34243,,,,
-1.37904,0.0167031,0.131114,,,,
-1.45328,-0.690473,0.505343,,,,
-1.40436,-0.485794,-0.182943,,,,
-1.35357,-0.0568831,0.265834,,,,
-1.45247,-0.606173,0.397575,,,,
-1.35696,-0.0417611,0.262247,,,,
-1.38525,0.0194368,-0.0764173,,,,
-1.41091,0.257925,0.112434,,,,
-1.39819,-0.375645,0.0547067,,,,
-1.41678,-0.191564,-0.338319,,,,
-1.42727,0.104133,-0.52262,,,,
-1.38909,-0.150323,0.111036,,,,
-1.37044,0.194915,0.075487,,,,
-1.42493,-0.404351,0.0605838,,,,
-1.44314,-0.485316,0.425453,,,,
-1.37214,0.0119682,0.135643,,,,
-1.37508,0.082836,-0.066829,,,,
-1.45577,-0.494461,0.54149,,,,
-1.36151,0.0466142,0.14568,,,,
1.23564,-0.0424396,0.885611,,,,
0.870479,-0.25779,0.0500884,,,,
0.995049,-0.236916,-0.103085,,,,
1.07968,-0.41724,-0.0103082,,,,
0.978141,-0.238635,-0.0836711,,,,
1.08184,-0.43898,-0.0435333,,,,
1.15512,-0.336226,0.594633,,,,
0.251736,-0.189354,0.48796,,,,
0.881733,-0.565775,-0.149129,,,,
1.11478,-0.42809,0.00210727,,,,
1.06168,-0.418157,-0.0130352,,,,
